song_id,model_name,word,word_idx,start,end,error_type,artifact_rms,vocal_rms,artifact_to_signal_ratio,spectral_centroid,spectral_flatness
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,41,39.01,39.09,correct,0.1989896082215839,0.31901395817597705,0.693715900182724,2149.1100305258087,0.5300516585508982
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,pieces,42,39.09,39.8,substitution,0.22068686773637672,0.4476517001529793,0.6443299629858562,2638.744170211476,0.59131942592658
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,that,43,39.8,40.18,substitution,0.26414803815324134,1.3292405730703982,0.29263505993819816,2409.285155962,0.567348392271414
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i've,44,40.18,40.41,substitution,0.23313876442038095,1.0603462216945796,0.2533829538868024,2803.1887369404158,0.6006733007155932
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,left,45,40.41,40.79,substitution,0.21992709060631147,0.9098174493850731,0.45425405916644307,2492.911081573182,0.6091218234562292
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,of,46,40.79,40.92,correct,0.3390520046154658,0.8043543616930644,0.44102496802806856,1658.5199265956392,0.35829702814420067
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,me,47,40.92,41.19,substitution,0.2847986936569214,0.4655205853283405,0.7178225914637247,1579.4905055799634,0.3618367314338684
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i'm,48,41.22,41.68,correct,0.21267968758940697,1.2082299828529357,0.2152404722571373,2989.244196834485,0.6180748736858368
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,alright,49,41.68,42.65,correct,0.2148850006716592,0.7875880783867268,0.49634086596114296,1800.8926745683823,0.4130813199849356
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,being,50,43.67,44.01,substitution,0.3067428252181491,1.1146362394698568,0.4002732547956544,2303.171220113762,0.5452210548761729
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,away,51,44.01,44.36,substitution,0.30364359797615753,1.346616644608347,0.2732838404021765,2011.260039295053,0.4763131941619672
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,from,52,44.48,44.83,substitution,0.25861791913446625,1.0159450902750617,0.36778983885520383,1662.5246261657048,0.4184867331856175
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,you,53,44.83,45.3,substitution,0.32154858696694466,0.7466114683478486,0.4639803685393988,1828.8773498674852,0.4374465919008442
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,and,54,46.52,46.73,correct,0.32362809842047485,0.5386560964195625,0.7448534518480301,2144.3183036534974,0.514095989258393
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i'll,55,46.73,46.98,correct,0.35067005668367657,1.3457892260381155,0.3086462446621486,2040.0762804191684,0.4746137506195477
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,be,56,46.98,47.17,substitution,0.3617559224367142,0.9002117876495633,0.4862623718522844,2019.8302065475682,0.4202454586823781
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,fine,57,47.17,48.23,substitution,0.2748104409036929,0.8007065070172151,0.6581195988937428,2210.6315586548008,0.48180980901969106
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,cleaning,58,48.67,49.06,correct,0.2748019059383592,0.8568347330789926,0.5323361203420994,2005.6277836776483,0.4711114036482434
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,up,59,49.06,49.18,correct,0.27150078748281187,0.7375335406798583,0.5228984929048098,1988.0338096984958,0.49094563264113206
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,60,49.18,49.28,correct,0.17615652518967786,0.2978182217727105,0.7444761544466019,2127.158275713993,0.5328782697518667
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,corner,61,49.28,49.92,correct,0.2568969218519287,0.7656637779504493,0.6477813327658004,1974.3415499931004,0.4850935439268748
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,putting,62,49.95,50.27,correct,0.3384616315364838,0.785871963522264,0.49879893277372633,1872.8631363484837,0.4549284083502633
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,back,63,50.27,50.46,substitution,0.23328089394739696,0.4579098384295191,0.7676288882891337,2453.256842817749,0.5830855582441602
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,in,64,50.46,50.64,correct,0.5253802761435509,1.373475056886673,0.39273573607206347,1600.1369895822816,0.3817477308213711
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,order,65,50.64,51.38,correct,0.2337844954803586,1.122922081174329,0.5664372891187668,2265.9321559638092,0.5368892442435026
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,but,66,51.68,51.78,correct,0.3410926902045806,0.40993052783111733,1.1988882720470428,1449.338452637154,0.3618910238146782
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,know,67,51.78,52.46,correct,0.3027002158230298,1.0368606174645358,0.3172529707216237,2048.105202266235,0.4935768628365373
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i,68,52.46,52.49,substitution,0.22195058688521385,1.4380941092967987,0.15700379759073257,1942.7560002432247,0.46507351845502853
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,will,69,52.49,52.57,deletion,0.255840590596199,1.2185477495193482,0.20939235836267472,1781.3650695016354,0.4085996478796005
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,always,70,52.57,52.93,correct,0.23610359869706324,0.6065751742093991,0.4543520215994272,2661.3151072761757,0.5229770617607312
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,have,71,52.93,53.27,correct,0.3889557076127906,1.1595221797102375,0.42612612443534953,2241.3793190279016,0.49882488658553675
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,this,72,53.27,53.58,correct,0.23182481976554675,0.43032585347399993,0.5602648056605283,3474.5611487676238,0.6317761619301403
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,too,73,53.58,54.31,correct,0.3407854543456548,0.8016260949116719,0.4471286208946494,2096.760192407827,0.40985134055342853
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,a,74,55.1,55.16,substitution,0.3383361463035856,0.3485729396343231,0.9732246228626796,1419.7687397449645,0.32462774430002483
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,little,75,55.16,55.5,correct,0.2845722570231086,0.5550782898146855,0.8169673022470976,1407.0537536525721,0.30145563302855743
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,piece,76,55.5,55.77,correct,0.21924621470529457,0.4644156780479283,0.7173844252167076,1953.7929761104513,0.4109143995005509
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,of,77,55.77,55.83,substitution,0.07291788933798671,0.3148753084242344,0.22968140058219433,2501.4200297292587,0.5216481275856495
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,you,78,55.83,56.48,substitution,0.16628285061035838,0.37500753897641387,0.7965392735387598,2570.427372294953,0.5862736416714532
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,how,79,66.22,66.32,correct,0.12998165438572565,0.019357646505037945,7.057887633641561,2760.6475312873395,0.5841567516326904
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,could,80,67.03,67.13,correct,0.35724079174300033,0.6616108492016792,0.5787985088924567,1870.8913503512333,0.4320666814843814
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,we,81,67.13,67.25,substitution,0.5002243912645749,0.9372645637818745,0.5362859602485385,1890.0510392135877,0.4417530191796167
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,let,82,67.25,67.6,correct,0.44181880629376363,0.6403090278372953,1.4374392785524066,2317.980189677181,0.48668424941991506
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,this,83,67.6,67.88,substitution,0.16525845061386785,0.36473957857777994,0.5918799302270336,2828.8750237725353,0.6111028386700538
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,slip,84,67.88,68.31,correct,0.14122787205145715,0.3785428916837307,0.7653849768511792,2336.9127020798283,0.562091978306466
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,away,85,68.31,69.3,correct,0.19291315605498363,0.6619818833804576,0.4256126153691907,2055.4946449897866,0.46523325131318277
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,slipping,86,69.68,70.38,substitution,0.2352080125067579,0.4878609015263225,0.587023292128977,2476.466175072469,0.5534355428658033
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,through,87,70.38,70.57,correct,0.1694782418864114,0.3649616154531638,0.7690143968377795,2032.6611563014053,0.4897509983607701
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,my,88,70.57,71.03,deletion,0.3693622577190399,1.080084172487259,0.3577592697739601,1769.5687712951362,0.38538832813501356
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,hands,89,71.03,71.55,correct,0.31276768145331163,0.6191131437295362,0.5802105916173834,1796.596212481833,0.4192038123544894
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,how,90,71.58,71.94,correct,0.17878380527672094,0.21752687104237386,0.9127107491860023,2457.2382316005705,0.5759067183885819
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,can,91,71.94,72.16,substitution,0.1528088840842247,0.5355598196387291,0.6231533282995224,2414.0058960570327,0.5433047676086425
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,92,72.16,72.23,substitution,0.22328174114227295,0.5201682820916176,0.4610839728266001,2570.5859207801795,0.558983575552702
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,darkness,93,72.23,72.87,correct,0.1663130476962829,0.6254113097337709,0.49784456009882083,2313.92184055988,0.5429540285165759
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,blind,94,72.87,73.29,correct,0.24841048803342425,0.5843842197209597,0.6608094057959059,1819.0172058835449,0.44735899114090466
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,95,73.29,73.34,correct,0.1930674264828364,0.3576717327038447,0.5772201220194498,1862.4964628581554,0.4654372384150823
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,day,96,73.34,74.26,correct,0.1409319196268916,0.5534427125379443,0.49217072658240796,2628.7227318255914,0.5752920806407928
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,bring,97,74.8,75.12,substitution,0.2713382286684854,0.596132719623191,0.6525267277445111,2017.609077374949,0.46530587332589285
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,back,98,75.12,75.41,substitution,0.17117640189826488,0.6582734433468431,0.5221538348123431,2320.9528968660006,0.5469835111871362
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,99,75.41,75.49,substitution,0.2857172317802906,0.5792749226093292,0.5745128780603409,1801.7000301623,0.4279409468173981
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,light,100,75.49,76.36,substitution,0.2482078639750785,0.776716983381738,0.40474228656038325,2282.681669820133,0.5358518098897123
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,where,101,76.36,77.07,substitution,0.24496938386245778,0.4936067828614461,0.8964673312086808,2234.0815520737874,0.49892459103935644
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,is,102,77.07,77.18,substitution,0.2598671489037,0.4312888521414537,0.7010103876774127,2778.5703010018547,0.5559256627009466
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,103,77.18,77.25,correct,0.23721061481369865,0.30313746879498166,0.8162933256891038,2353.7586382927884,0.5315892928176456
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,pleasure,104,77.25,77.98,correct,0.2194082295665374,0.6866874631780845,0.43117617032466793,2326.9553465947415,0.5439885870004312
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,in,105,77.98,78.27,correct,0.34956184960901737,0.7446197308599949,0.5353195304051042,1695.3949338865104,0.38454394321888685
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,106,78.27,79.5,correct,0.2512520398188354,0.7176769623406848,0.7500346225679368,1830.1966218008558,0.4183052677409093
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,pain,107,81.66,81.8,correct,0.21868808777071536,0.2947305180132389,0.9499106295406818,1744.3777104954245,0.43692094553261995
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,where,108,81.8,82.03,substitution,0.37852498948574065,1.0145188581943512,0.45175267934799196,1885.1980809833362,0.4192001420259476
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,is,109,82.03,82.15,correct,0.2790331244468689,0.3963123485445976,0.7661029100418091,2547.6207445196114,0.5455482942717416
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,my,110,82.15,82.25,substitution,0.302987573047479,0.7965418932338556,0.48797740414738655,2189.839188440648,0.5400921354691187
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,shelter,111,82.25,82.99,substitution,0.20366947199217975,0.47312556486576796,0.5271907560527325,2655.3521690255975,0.5670809049159289
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,in,112,82.99,83.27,substitution,0.37123637382061253,0.7378333422445482,0.5510841055262473,1581.8887307727825,0.35280481894170085
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,113,83.27,83.36,substitution,0.2609649494290352,0.471177077293396,0.5483926445245743,1234.8540512005593,0.25881084948778155
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,rain,114,83.36,84.55,correct,0.21682870388031006,0.7712998887582216,0.6302871757943649,2012.5715515346558,0.4443345327163115
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,well,115,85.74,86.2,substitution,0.05743237111717463,0.6160821057856083,0.1728210224956274,1617.2613863608908,0.40941414833068845
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i'm,116,86.23,86.67,substitution,0.28831429158647853,1.2641327402864893,0.33090359903872013,3154.887135761253,0.688527682175239
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,alright,117,86.67,87.73,correct,0.22780216668258635,0.7336304636443394,0.6111842743529562,2394.52416976129,0.5506112159867036
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,as,118,88.41,88.58,substitution,0.268158863249578,0.38186535552928325,0.7429159848313582,2479.3207205341223,0.5441768373313703
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i,119,88.58,88.62,substitution,0.2922352910041809,0.32501089572906494,0.9085452556610107,1850.3878559346053,0.45451682806015015
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,pick,120,88.62,88.89,correct,0.36639160191019376,0.47178502442936104,0.8886269430319468,1740.2629075693628,0.43063857505718867
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,up,121,88.89,89.02,substitution,0.18333181217312813,0.3687780958910783,0.7367345571517945,1748.1461709120663,0.4291032950083415
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,122,89.02,89.12,correct,0.25430425939460594,0.29426756377021474,0.9313832223415375,1913.9839007749827,0.4657771935065587
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,pieces,123,89.12,89.8,correct,0.21351837652595076,0.47340737956843965,0.6451584470190413,2582.923689506234,0.5686167221363276
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,that,124,89.8,90.18,correct,0.3016626951949937,1.3341033675131344,0.31073825327413424,2051.919641225026,0.49024824656191324
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i've,125,90.18,90.43,substitution,0.20704364031553268,1.0668737601350855,0.23149731976014595,2548.647851401154,0.5811825372554638
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,left,126,90.43,90.78,correct,0.23708696778003985,1.0356160809214299,0.4032635856897403,2358.376794916662,0.5858358190609858
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,of,127,90.78,90.88,substitution,0.23611142960461703,0.6899094879627228,0.3524274230003357,2077.435535345744,0.4934578998522325
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,me,128,90.88,91.2,correct,0.25307325593062807,0.49538537498031343,0.7135580565248217,1894.499015001705,0.4595417933804648
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i'm,129,91.23,91.64,correct,0.2243355197662657,1.17397629334168,0.2479653929106214,3062.7445583817766,0.6681977131149985
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,alright,130,91.64,92.68,substitution,0.24364346096159092,1.032127807116402,0.5760120386922998,2224.8272015026155,0.5272324401885271
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,being,131,93.68,94.09,deletion,0.4015740409493446,0.9726494704683621,0.5436757587724261,2688.158769538817,0.5318529175387489
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,away,132,94.09,94.45,deletion,0.29136089292856365,1.2176169680479245,0.38139686103050524,2177.8531373039596,0.5134134147411737
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,from,133,94.48,94.83,deletion,0.32190331472800326,0.9979653434875684,0.4454580564529468,1457.219089995696,0.3449178315125979
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,you,134,94.83,95.33,deletion,0.2785053696069453,0.8213483837467653,0.3887956307993995,1834.308627016302,0.41596163698920496
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,and,135,96.53,96.74,deletion,0.25763537540383963,0.36292866698425746,0.9776333129924276,2530.56786748598,0.5931065030719923
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,i'll,136,96.74,96.98,correct,0.34623446839827077,1.1455357328609184,0.35790326805026446,2289.261424424772,0.5738731037687372
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,be,137,96.98,97.19,correct,0.349337056927059,0.9160847054875415,0.4895112171121266,2443.1834506053497,0.5778341293334961
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,fine,138,97.19,98.3,correct,0.273770060390234,0.8713233398894469,0.6012723440304398,2451.4563662428604,0.5813662352661292
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,cleaning,139,98.68,99.06,substitution,0.34625091403722763,0.6977634760772898,0.5996025048551106,1933.688083215311,0.46685911076409475
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,out,140,99.06,99.19,substitution,0.24401403665542604,0.5005254690845807,0.7318082829316457,2518.9663108359846,0.5978804151217143
Angels_In_Amplifiers_-_I_m_Alright,nvidia/canary-1b-v2,the,141,99.19,99.28,correct,0.20913468599319457,0.4531259685754776,0.7074698448181153,2399.624418675124,0.6028149604797364
